date,tweet_id,tweet,username,replies_score,retweet_score,likes_score,quotes_score
2023-02-16 23:59:09+00:00,1626370628587773953,"Ukraine War: China’s Norinco, AVIC,  Shenyang And Poly Group Emerged As Weapons Exporter To Russia Violating Sanctions https://t.co/L2GgtTmumM #USA #Germany #France #NATO #UK #Australia #Norinco #China #Beijing",GlobalDefCorp,0,2,3,0
2023-02-15 23:59:45+00:00,1626008395210715137,"God Of War Raganrok- Mystical Heirloom Bosses https://t.co/U5IeOvwuQP via @YouTube
#ChampionsLeague #fearwomen #TuerkiyeTekYuerek #UkraineWar #asburyrevival #godofwar #GodofWarRagnarok #GOW https://t.co/IDNG23AmZe",KellHowarddd,0,0,0,0
2023-02-15 23:59:26+00:00,1626008312155185152,"Are you fukin' serious!? Really, Ukraine! Knowing that Israel is doing the exact same thing in Palestine like Russia is doing to Ukraine!! @UN #UkraineRussiaWar #Ukraine #UkraineWar #Palestine #IsraeliApartheid #IsraeliCrimes #IsraeliTerrorism #IsraeliOccupation",joyce_armijos,0,0,0,0
2023-02-14 23:59:20+00:00,1625645899304124417,"RT MaximeBernier: RT @GenerationPPC: On December 15, 2022, @MaximeBernier clarified some points.

PPC is not with Ukraine 🇺🇦
The PPC is not with Russia 🇷🇺

PPC is with Canada. 🇨🇦

Canada and the Russo-Ukraine War https://t.co/Km2XcfqU8X",PPCKCR,0,0,1,0
2023-02-14 23:59:10+00:00,1625645858984284161,"A large-scale fire broke out near Moscow: in front of the plant for the production of ""Iskanders"" ---#war #UkraineWar 
https://t.co/2W7D0bL0Yz",KabalexChild,0,0,0,0
2023-02-13 23:59:15+00:00,1625283491679162370,Russia-Ukraine War: Ex-Israel PM Naftali Bennett's Shocking Revelations ... https://t.co/WPuqkEnYVa via @YouTube,Michael73761615,0,0,0,0
2023-02-13 23:56:07+00:00,1625282704337162241,"From Sky News 🇬🇧
Ukraine War: Why has Russia's spring offensive started early? https://t.co/rYUflfmf2u via @YouTube",MissionArtist,0,0,1,0
2023-02-12 23:56:34+00:00,1624920427201003524,"Podolyak named the main needs of Ukraine, which will be announced at Ramstein ---#war #UkraineWar 
https://t.co/9D65OSbhgG",KabalexChild,0,0,0,0
2023-02-12 23:56:19+00:00,1624920365154676739,"Had multiple ""error processing"" but after fiddling with prompt got AI to write a report on the Ukraine war. https://t.co/CoqxG18XQD",randomg90167510,0,0,0,0
2023-02-11 23:57:46+00:00,1624558345171664898,"A man obsessing over his platform and media viewership numbers. 
Could it be they're all trending downwards? 

#Ukraine #UkraineWar #UkrainianArmy #UkraineRussiaWar #UkraineWillWin #Russia #Russian #RussianArmy #NAFO #NAFOfellas",PCiesa,0,0,1,0
2023-02-11 23:56:34+00:00,1624558041080205312,'Best' way Ukraine War ends may be most dangerous https://t.co/3kiVUQWxJa via @nypost,SCOURING15,0,0,0,0
2023-02-10 23:57:52+00:00,1624195979749605376,"(Reporting from #Ukraine) 10 Feb: FATAL MISTAKE. Russians LOSE A TANK BATTALION IN 1 ENGAGEMENT | War in Ukraine Explained 

https://t.co/e33M0UwU4O

#news #UkraineWar #SlavaUkraini #Stoprussia #Stopputin #russiawar #UkraineNews #UkrainerussiaWar #EuropeNews #russia #Donbas",4TheRecordUK,0,0,1,0
2023-02-10 23:57:45+00:00,1624195949496086529,"Close Combat &amp; Heavy Fighting On The Streets Of Kyiv, Ukraine - (Ukraine War 2022)
#Ukraine #Bakhmut #Donbas #UkraineRussiaWar #
https://t.co/I8DDK3PywR",david_n919,0,0,0,0
2023-02-09 23:58:01+00:00,1623833628298866689,Rep. Burgess to Newsmax: DirecTV Censorship 'Issue of Fairness' https://t.co/kofLqtYrPw That’s a Godly Patriot fighting for freedom. Now congress have to stop Ukraine war. No more soldiers civilians dying in battles Russia Ukraine. Hashem (God) need us all.,RuberoEdwin,0,0,1,0
2023-02-09 23:57:16+00:00,1623833440121487360,Check out the discussions we had in Milan regarding the impact if the Ukraine war across the world. Fantastic event organised by @ispionline @ChathamHouse and @IFRI_. @SAIIA_info @rhymeswbruised @Siderop,gb_decarvalho,0,2,7,0
2023-02-08 23:59:59+00:00,1623471736384638977,"Greta Thunberg is more of a authority on climate than Roger Waters is on the Ukraine war.  Which is to say twice nothing is still nothing.

Roger Waters addressing the UN Security Council on anything beyond chord progressions and song lyrics is laughable. https://t.co/T1SVBjOMeh",TheTruthBKnown,0,0,2,0
2023-02-08 23:59:44+00:00,1623471674283769858,"Watch as half this #Russian goes for a long ride!!

#StandWithUkraine️ #RussianWarCrimes #UkraineWar #Ukraine️ #StopRussiaNOW #UkraineUnderAttack
#Donbass #Luhansk #Bakhmut #russiaisaterrorisstate #Vuhledar https://t.co/f8ONljg1DJ",beverley_kyle,0,0,3,0
2023-02-07 23:59:51+00:00,1623109316478738433,"Security: Escalation of #Russia - #Ukraine war could transform crisis into global conflict.

https://t.co/dfC1RADelk https://t.co/4XpKFG1cgf",ArezkiDaoud,0,0,0,0
2023-02-07 23:57:49+00:00,1623108802840231937,"European Union bans Russian diesel, oil products over Ukraine | Russia-Ukraine war News Master https://t.co/UaPGvFab03 https://t.co/8gtDuEdxdb #BANS #BUSINESSANDECONOMY #DIESEL #ECONOMY #EUROPE #EUROPEAN #EUROPEANUNION #NEWS #OIL #OILANDGAS #OVER ...
https://t.co/UaPGvFab03",creatiview_net,0,0,0,0
2023-02-06 23:59:59+00:00,1622746960112279558,Year Two of the Ukraine War Is Going to Get Scary https://t.co/wFKjm7dLw2,AdmiralRoadCap,0,0,0,0
2023-02-06 23:59:04+00:00,1622746731170394112,THE TRUTH | Jimmy Dore’s Epic RANT About Ukraine War https://t.co/4sAnpf4tQZ via @jimmy_dore. 🤌🏻🤌🏻,yousefiaa,0,0,0,0
2023-02-05 23:59:28+00:00,1622384444501012481,Yevgeny Prigozhin Admits Ukrainian Troops Still Controls The City Of Bakhmut #Russia #Moscow #Putin #Ukraine #Kyiv #UkraineWar #France #Germany #UK #Canada #USA #Australia #Poland #NATO #Finland #Sweden #Norway #bbcnews #cnn  https://t.co/o0We3QlDla,GlobalDefCorp,0,2,3,0
2023-02-05 23:58:58+00:00,1622384319477219328,"Oleksii Reznikov has been under pressure after it emerged defence ministry paid twice or three times supermarket price of food to supply troops on the frontline.
Zelensky remove Reznikov. 
Biggest shake up of Ukraine, war amid #Russia &amp; corruption.

https://t.co/BT2txYP5Cj",mynameprada,0,0,0,0
2023-02-04 23:59:13+00:00,1622021992785354752,"Important thread

All of the escalations in geopolitics can be traced back to the fact that Russia and China are accusing the US of creating biological weapons in Ukraine

MUST READ!

#USBioLabs #CrimesAgainstHumanity #UkraineWar #ZelenskyWarCriminal 

https://t.co/t1r7EMYPke",jprince_cheryl,0,1,1,0
2023-02-04 23:57:15+00:00,1622021497437970435,"This disgusting excuse of a human being who held up the skull of a dead #Ukrainian defender in #Mariupol has experienced karma as he's been shot in the head.

#Stoprussia #UkraineWar #russiaWar #Stopputin #SlavaUkraini",4TheRecordUK,1,2,4,0
2023-02-03 23:59:06+00:00,1621659575412744192,"KA-25 Alligator Attack Helicopter in Action | Russia Ukraine War Raw Footage
 #Canada #Germany #America #Ukraine #Bakhmut
 https://t.co/Z8xvKrumze",Hi45733134,0,0,0,0
2023-02-03 23:59:05+00:00,1621659570597756928,"#Ukraine loves their fascist symbols! Left grey and black Official ensign, of #Ukrainian Military Police. The other two from fascist #Italy WWII. #RussiaUkraine #UkraineWar #Ukrainians #UkraineRussianWar #DenazifyUkraine https://t.co/l2AcdBBe4S",KobaManitoba,0,0,0,0
2023-02-02 23:59:47+00:00,1621297358624497664,War in Ukraine 02 02 2023a https://t.co/iAieCXCM9o via @YouTube #survival #prepping #ukraine #war #military,LucBoudreaux14,0,0,0,0
2023-02-02 23:59:07+00:00,1621297192987394048,"Are #Russia and #China the new Axis Powers? Dr. Namrata Goswami discusses Gen. Minihan's prediction of war by 2025 and China's position on #Ukraine &amp; #Taiwan. FULL INTERVIEW: https://t.co/VXHtlLymEy

#Putin #XiJinping #Russian #Chinese #WW3 #Ukraine #UkraineWar #video #news https://t.co/dh8rdTwvbt",timventura,2,28,31,0
2023-02-01 23:59:35+00:00,1620934923560394752,"🔥The #UkrainianArmy destroyed a very rare #Russian Tor-M2DT air defense system (a total of 12 such machines were produced).

Don't forget to follow me and retweet :)
https://t.co/ar7jQMtKwP

#Ukraine #Ukraina #UkraineWillWin #Donbas #війна #Donbass #Donetsk #UkraineWar #УкрТві https://t.co/JNj9atjxhL",UA_patriot_news,2,11,44,1
2023-02-01 23:59:35+00:00,1620934921668952064,#Ukrainewar #Drones US firm offers Ukraine advanced Grey Eagle and Reaper drones for US$1 - South China Morning Post https://t.co/RrAvSZK8RI,onsaledrones,0,0,0,0
