date,tweet_id,tweet,username,replies_score,retweet_score,likes_score,quotes_score
2023-03-12 21:08:54+00:00,1635025094732050432,Looking forward to The Last of Us season finale which I assume is going to be a very chill episode where Joel and Ellie just have a nice relaxing time #tlou https://t.co/8lYc1GlboG,amelieanomaly,0,0,2,0
2023-03-12 21:08:51+00:00,1635025081490604032,every time i realize this is the last episode of the last of us i want to end it all,rsjacatsb,0,0,0,0
2023-03-12 21:07:56+00:00,1635024850367700992,good morning the last of us finale episode today 😭,anxietin_,0,0,0,0
2023-03-12 21:07:30+00:00,1635024743958220805,already rewatching the last of us lmao and I know I’m gonna cry during tonight’s episode,esnybrooke,0,0,0,0
2023-03-12 21:06:20+00:00,1635024449564205056,The Last of Us Season Finale: Release Time and Runtime: [Warning: This story contains The Last of Us spoilers.] HBO has confirmed the running time of Sunday's Last of Us finale -- and it's the shortest episode of the first… https://t.co/NSmM8H3Ql1 #comics #topstories #anime,AzureDragonWrks,0,4,1,0
2023-03-12 21:06:15+00:00,1635024426294210562,"Who Dies in The Last of Us Season Finale?: Only one episode of The Last of Us remains in the first season of HBO's hit new series, and if it wraps up anything like the video game it's based on then not everyone is going to make… https://t.co/J1TggnLldc #comics #topstories #anime",AzureDragonWrks,0,4,0,0
2023-03-12 21:06:08+00:00,1635024399786209281,"'THE LAST OF US' Season 1 Episode 9 ""Look for the light""  ""SEASON FINALE"" will airs TONIGHT at 6:00PM PST/9:00PM EST Only on @HBO/@hbomax https://t.co/ZIQ6xBKUhS",horror_fan234,0,0,1,0
2023-03-12 21:03:03+00:00,1635023623865139200,The LAST episode of “ The Last of Us” is TONIGHT.. I’m already pre-crying. I’m going to miss this journey of the story being told with the cast. I can’t wait for Season 2! 🧟‍♂️ #TheLastOfUs,RjSlayz,0,0,1,0
2023-03-12 21:02:14+00:00,1635023417614245888,"I know the Bill and Frank minimovie from episode 3 of THE LAST OF US was incredible and all (except for the clichéd music choice), but my favorite so far has to be episode 5, ""Endure and Survive."" It's a perfect display of what this show does best: showing the lengths people will…",userbits,2,1,16,0
2023-03-12 21:01:42+00:00,1635023283191160832,last episode of the last of us tonight. i’m not ready,ozzyaarseth,0,0,0,0
2023-03-12 20:59:13+00:00,1635022658751561728,"i hate that mainstream popular shows always have to be hour+ long episodes. so many people i know watch the last of us and i want to watch it solely so i can talk to them about it but like i simply don’t care enough about it to dedicate 9 hours to it

stranger things is worse lol",NickDaDroid,1,0,1,0
2023-03-12 20:57:49+00:00,1635022305033355264,"The Last of Us TV show uses a lot of music from Part II which I think is really cool but also a little weird too 

In Episode 8, David's men use the Rat King's theme which is cool but also that song doesn't actually belong to them in the first place, it belongs to the Rat King https://t.co/UUVn03BzWa",flatpancakesss,0,0,6,0
2023-03-12 20:57:44+00:00,1635022282606383104,episode 5 of the last of us 🥹 wtf,brookelundie,0,0,0,0
2023-03-12 20:57:20+00:00,1635022183910215681,ok finally watched episode 3 of the last of us and what the genuine fuck i did not sign up to cry so much over a fucking zombie show,christaanicole,0,0,0,0
2023-03-12 20:56:19+00:00,1635021927793430528,"Alright, won't open Twitter until I watch the last Last of Us episode. 

Pce",heyspaceturtle,1,0,2,0
2023-03-12 20:56:12+00:00,1635021897091153920,The Last of Us finale release time: When is episode 9 out on HBO and Sky? - https://t.co/Zq4QoRvKBb,hardik97494342,0,0,0,0
2023-03-12 20:56:09+00:00,1635021887792357376,The Last of Us finale release time: When is episode 9 out on HBO and Sky? - https://t.co/RIpaqtBky9,rebben02664383,0,0,0,0
2023-03-12 20:55:06+00:00,1635021622573961218,i have not watched the recent episode of the last of us,POlSONOAK,2,0,0,0
2023-03-12 20:54:57+00:00,1635021584355450880,I’m caught up with the last of us… I have never cried like this for a show 😭 that last episode WHEEEEEW 🥲🥲,Julie_Ortegon,0,0,0,0
2023-03-12 20:54:50+00:00,1635021556186509314,i’m excited for this last of us episode tonight but also sad at the fact that its the season finale already,adryanashton,2,1,5,0
2023-03-12 20:49:18+00:00,1635020162796748801,"FUCK GETTING STIRRED UP

LAST OF US FINAL EPISODE TODAY",Phoque_Yu,0,0,0,0
2023-03-12 20:48:28+00:00,1635019951118622721,"|| visiting my mom and watched episode 8 of the last of us with my mom— she’s never watched it and of course it’s the most gory and nasty episode LMAO . 

She’s like, what do you even watch??? 

😂",KeenVigilante,1,0,3,1
2023-03-12 20:46:18+00:00,1635019408119848960,Tonight’s the last episode of last of us ):,PARKSB0RN,1,0,1,0
2023-03-12 20:44:59+00:00,1635019076874702849,Idk if I’m ready for this final episode of the last of us tonight,henderslopes,0,0,0,0
2023-03-12 20:43:47+00:00,1635018773664235521,OMG JUST ALMOST FORGOT THAT THE MAKING OF THE LAST OF US IS OUT AFTER THE EPISODE AND WE GET TO SEE PEDRO AND BELLA AJDHSJHDKSN AND MORE CONTENT,hydroglyphz,2,6,34,0
2023-03-12 20:43:43+00:00,1635018756614402048,"i love tess from the last of us! i love the last of us the last of us is so cool!!! (i have cried at every episode so far and have never played the games😁)
#thelastofusfanart #tessthelastofus https://t.co/EqRv0PfjOk",berryshroom,0,1,4,0
2023-03-12 20:43:41+00:00,1635018749635100672,"My watch list tonight: 

The Last of Us Season Finale 
The Mandalorian Season 3 - Chapter 18
The Bad Batch Season 2 -  Episode 12 

#TheLastOfUs #TheMandalorian #TheBadBatch",adjman19,0,0,1,0
2023-03-12 20:43:38+00:00,1635018736360132608,"The Last of US
Episode 9: Season Finale - Game version 

Catch it before the #Oscars 

#tlou #TheLastOfUsEp9 #TheLastOfUsHBO #Thelastgame",SaunKrystian,0,0,0,0
2023-03-12 20:43:34+00:00,1635018719234756608,today is last episode of the last of us 😔💔💔,Iisaluv,0,0,0,0
2023-03-12 20:41:24+00:00,1635018173262217216,I've just watched episode S01 | E08 of The Last of Us! https://t.co/LssQObfuk3 #tvtime https://t.co/5KdBr9jXes,oallisonandrade,0,0,0,0
2023-03-12 20:41:19+00:00,1635018153930690561,"oooo, theres going to be a behind the scenes episode after the finale episode. i can't wait to watch it and see how the world of the last of us was brought to life for TV!",cozyfloret,0,0,2,0
2023-03-12 20:40:25+00:00,1635017927627010052,"Looking forward to tonight's season finale of ""The Last of Us."" That penultimate episode last week was wild! Joel does not GAF! And Ellie?! She was traumatized to the gills, but I'm glad they upended the damsel in distress motif.",UnlockAstrology,5,1,23,0
2023-03-12 20:39:59+00:00,1635017818986119168,"FYI for le bears.

The bears want it to fall apart. Crumble. They want to become an episode of ""Last of Us"".

But....sorry! Not going to happen.

$BTC / Bitcoin",OverheadSupply,0,0,0,0
2023-03-12 20:38:34+00:00,1635017459488161792,"Spent the entire day binging the first 8 episodes of THE LAST OF US. I feel like I'm coming down from an insane high, I'm feeling at least 7 different emotions at the same time. 😂",RealMOlaleye,0,0,1,0
