date,tweet_id,tweet,username,replies_score,retweet_score,likes_score,quotes_score
2023-04-03 23:59:38+00:00,1643040595676651520,Russia-Ukraine war at a glance: what we know on day 395 of the invasion https://t.co/MJaSuigO9t,strujillo075,0,0,0,0
2023-04-03 23:59:17+00:00,1643040507629633536,"US Military Could be ‘Learning the Wrong Lessons’ from Ukraine War: US General https://t.co/fW27cVgenq
""In this conflict, we have seen uncontested logistics across the Atlantic,” Clingan said.""",ellahoward271,0,0,0,0
2023-04-03 23:58:28+00:00,1643040299395219456,#RussiaisCollapsing: #Putin will soon face his Julius Caesar moment in Kremlin #PutinIsaWarCriminal #RussiaIsATerroristState #UkraineWillWin #RussiaisLosing #StandWithUkraine #RT #RussiaUkraineWar #IARTG #Progressives #SNRTG #BTRTG #UkraineWar #Russia   https://t.co/U4RATCXIhC,ActionTime,1,1,5,0
2023-04-03 23:58:12+00:00,1643040235079729152,Russia-Ukraine war: Russia's Wagner group claims capture of the Ukrainia... https://t.co/FO5GW802Nj via @YouTube,melbourne_ted,0,0,0,0
2023-04-02 23:59:41+00:00,1642678218921504769,Russia-Ukraine war at a glance: what we know on day 404 of the invasion https://t.co/iYSU1R5Vn8 - via guardian,VSNRadio,0,0,0,0
2023-04-02 23:59:10+00:00,1642678090311815172,Russian blogger who pushed for Ukraine war dies in cafe explosion in St. Petersburg https://t.co/kkk1BZp1If,rogue_corq,0,0,0,0
2023-04-02 23:58:38+00:00,1642677952939806723,"Russia Ukraine War Live: Hurricane Shatter Zelenskyy’s Troop Near Ugledar, Moscow Eyes Donbas Region
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/Atjtvlifkp",yusr35144430,0,0,0,0
2023-04-02 23:57:31+00:00,1642677672676323330,"US President Joe Biden makes surprise visit to Kyiv ahead of Ukraine war anniversary – BBC News
 #Canada #Germany #bryansk #Ukraine #Bakhmut
 https://t.co/RdoctlM1J6",david_n919,0,1,0,0
2023-04-02 23:56:59+00:00,1642677537271586817,"Commander-in-Chief of the Armed Forces of Ukraine 🇺🇦 stated on March 30 in Facebook: “Ukraine needs F-16”

#Ukraine #UkraineRussiaWar #UkraineKrieg #UkraineWarNews #UkraineUnderAttack #UkraineWar #UkraineNews #F16 #F16forUkraine #UkraineNeedsF16 #RussiaUkraineWar #UkraineWillWin https://t.co/HpmTCSoqQF",theukrainepost,0,0,0,0
2023-04-01 23:59:12+00:00,1642315708687327232,Fuck you. Vietnam is neutral about Ukraine War and they are not part of it.,Davidka35531613,0,0,1,0
2023-04-01 23:56:54+00:00,1642315129617301504,"Ukraine Invasion: War update for Saturday: The war of Ukraine today at a Glance from The Guardian 
Russia-Ukraine war at a glance: what we know on day 402 of the invasion https://t.co/pUdEcevmnf via @yahooNewsUK",DavidAFoot,0,0,0,0
2023-04-01 23:51:10+00:00,1642313686130753536,‘Algebra under air raids’: the children in a Ukraine war zone who attend class in Australia | Australian education https://t.co/qIKqUmgt9E,shahzadusmani91,0,0,0,0
2023-04-01 23:49:58+00:00,1642313384275378176,"#NewsBreak 

#UkraineWar: Outrage as #Russia takes charge of @UN 'Security Council'; #KimJongUn's sister accuses #Kyiv of calling for #NuclearWeapons - 
#pakustv #NYC #PutinsWar #UNSCPresident #WarCrimes #worldwar3   
https://t.co/zeygpcFD8y",saada186,0,0,0,0
2023-04-01 23:47:17+00:00,1642312708266524672,"Ukraine War | Footage Inside Cockpit - KA52 Attack Helicopter #FullVideo
 #Canada #Germany #bryansk #Ukraine #Bakhmut
 https://t.co/hmYie8YFci",david_n919,0,0,0,0
2023-03-31 23:59:08+00:00,1641953305210265607,"Ukraine war real combat footage /Bakhmut /Melitopol /Donbass
 #Canada #Germany #America #Ukraine #Bakhmut
 https://t.co/WzSeH9hNK5",Hkjhgc2,0,0,0,0
2023-03-31 23:58:28+00:00,1641953137371103233,"What Putin’s Deployment of Nuclear Weapons to Belarus Says about the Ukraine War
https://t.co/JkASh2Cz8d",55Sun5,0,0,0,0
2023-03-31 23:53:43+00:00,1641951941591695360,"RT@War_Mapper Maps of the situation on the ground in #UkraineWar of 0:00 UTC 31/03/23 Invasion War Day #401
Bakhmut🗺️: no confirmed changes to control since the last update.
Avdiivka🗺️: have advanced northeast of the city. https://t.co/JiUyuMC7s1",berard_mike,0,0,1,0
2023-03-31 23:53:10+00:00,1641951804056383489,"📰 Ukraine war brings inflation into focus for contact lenses in Japan 

Powered by https://t.co/PtyRcaV0eT

https://t.co/1MTEDrBsZw",PiQNews,0,0,0,0
2023-03-31 23:53:00+00:00,1641951759277981703,"Ukraine Today's powerful explosion in Ochakiv #shorts #ukraine #ukrainewar #russia
 #Canada #Germany #bryansk #Ukraine #Bakhmut
 https://t.co/3xVIvykA8Q",david_n919,0,0,1,0
2023-03-30 23:59:47+00:00,1641591082365632512,"So the libs got the White House, there was no red wave, they got their green new deal, Ukraine war, US energy crushed, Covid tyranny, DEI, ESG, censorship, big tech and media backing….what does it look like if they get EVERYTHING they want?? 🤔",mapple949,0,0,0,0
2023-03-30 23:58:16+00:00,1641590697668284416,"Hold on!! 

What do these 8 European companies want exactly? 

No social media posts critiquing or challenging their foreign policy on #UkraineWar ??

Where does all of a sudden, the EU's cherished Freedom of Speech go?",shamseerkeloth,0,0,0,0
2023-03-30 23:57:48+00:00,1641590580026421248,"Why Ukraine Is Increasingly A Nuclear Headache For World Powers - OpEd
https://t.co/pPKjQBwiy6
Concern over Russia's potential use of nuclear weapons has been a constant feature of the Ukraine war. But Moscow has several ways to complicate Washington's global nuclear outlook.... https://t.co/T9tdUzTcZT",EurasiaReview,0,0,0,0
2023-03-30 23:55:31+00:00,1641590006635438081,Russia-Ukraine war at a glance: what we know on day 401 of the invasion https://t.co/MPMF6z0sdN,guardiannews,1,1,7,0
