date,tweet_id,tweet,username,replies_score,retweet_score,likes_score,quotes_score
2023-03-16 23:59:16+00:00,1636517518473830401,"We have to petition our government to stop the War cycle - possibly leading to WW3. 

Biden, promising Zelensky 'blank-check"" funding, said he's staying in the Ukraine war for ""as long as it takes"" [to defeat Russia]. 
Biden wages war, even though only Congress can 'declare war'. https://t.co/xq726fYIbs",RobertC39536883,1,1,3,2
2023-03-15 23:59:00+00:00,1636155063914885122,The Jimmy Dore Show - Ukraine War Planned YEARS AGO Documents Reveal https://t.co/jMs1T7fCAt,catoletters,0,4,2,0
2023-03-15 23:58:56+00:00,1636155049972838402,Erdogan hints Turkey may ratify Finland’s NATO membership | Russia-Ukraine war News https://t.co/OiEhx3IWUI,Kai07432942,0,0,0,0
2023-03-14 23:59:08+00:00,1635792709687361538,"Here's a special message from Ukraine thanking you for their generator! Your gift has helped this family stay warm and has enabled them to continue to reach out to others in need as well! 

#ukraine #ukrainewar #ukrainerussianwar #standwithukraine #staywithukraine #prayforukraine https://t.co/gl0dnBm4jo",RoadsofHope,1,1,3,0
2023-03-14 23:58:45+00:00,1635792615298723846,"The battle for Bakhmut | Latest English News | WION
#Russia #Ukraine #Britain #America #UkraineWar https://t.co/NhNkmQqfTO",osama_ukraine,0,0,0,0
2023-03-13 23:59:33+00:00,1635430429586235392,"♬♩♫ 30secPromo_ukraine_war_destroys_climate_TUC, TUC Radio PROMO:  for Fossil Fueled Climate Change &amp; War: Double Doomsday  with Dr. P",KRJFplaylist,0,0,0,0
2023-03-13 23:59:17+00:00,1635430361269248004,#Russia Launched Over 100 Failed Attacks in a Single Day: #Ukraine https://t.co/DjIbfoBENt #PutinIsAkiller #UkraineWillWin #UkraineIsWinning #UkraineRussiaWar️ #UkraineWar #UkrainianArmy #SlavaUkraini @NATO #NATO,Mickey17176,0,0,0,0
2023-03-12 23:59:27+00:00,1635068015887908866,Anti-War Activist CONFRONTS Dem Leader Over Ukraine War https://t.co/mVkXj6x3U4 via @YouTube,DougMann7,0,0,1,0
2023-03-12 23:59:16+00:00,1635067970509754370,"Why fighter jets won't stop the Russian advance into Ukraine | Lord Ricketts
 #war #Germany #ukrainewar #Ukraine #Bakhmut
 https://t.co/ipWVq2lwvP",UlfaniaEda,0,0,0,0
2023-03-11 23:59:54+00:00,1634705739045388290,Russian strike on base brings Ukraine war close to NATO's border https://t.co/B8o5zZo17m,DavidHo83699566,0,0,0,0
2023-03-11 23:58:16+00:00,1634705331317096448,Ukraine war. Human beings.,SolveExistence,0,0,0,0
2023-03-10 23:59:05+00:00,1634343147198205952,"Ukraine War, Ukrainian Tanks On Eastern Frontline https://t.co/QWQtDWAjmX via @YouTube 
#ukraine
#russia
#ukrainewar
#UkraineRussiaWar️ 
#ukrainewarvideos 
#ukrainerussia 
#Letszzzit
#UkraineRussianWar
#ukrainewarfootage",Letszzzit,0,0,1,0
2023-03-10 23:58:01+00:00,1634342877236002816,"Ukraine war time lapse.
Looks like the line has been drawn... https://t.co/HIhNSRnaXu",AnitaMujagic,0,0,0,0
2023-03-09 23:57:38+00:00,1633980395321475073,What is the state of the Russian military today? #Ukraine️ #RussianArmy #Donbas #UkraineWar #Russia #Europe #usa #ukraineRussiawar #Russian https://t.co/j2oXOtEsad,mohamejjjj,0,0,0,0
2023-03-09 23:56:56+00:00,1633980219458482176,"Ukraine war: The Moldovan enclave surrounded by pro-Russian forces

https://t.co/HiL9sJoCtc",Pol_Janssens,0,0,0,0
2023-03-08 23:59:20+00:00,1633618436117913601,"#379dayofwar

🚨 Air alert map in #Ukraine at the moment

#UkraineWar #UkraineRussiaWar #StopRussiaNow #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/w9A2Vzjeml",BlogUkraine,0,1,5,1
2023-03-08 23:57:23+00:00,1633617944155672578,"News summary of the events of Ukraine war. I wish this resource would get more attention it is really good daily report. #UkraineRussiaWar️ #InternationalWomensDay 
The Account - Operational Intel Summary for the War in Ukraine - Day 378 https://t.co/uBQ1rqbh4v via @YouTube",jbull328,0,0,0,0
2023-03-07 23:59:32+00:00,1633256096382197761,"https://t.co/2c84VUrRZ8
Ukraine war - latest: Wagner Group boss now fearful as Putin 'hangs him out to dry' in major boost for West - experts; Russia population in 'disastrous doom loop'",Andym6769,0,0,0,0
2023-03-07 23:59:16+00:00,1633256030409818118,"#378dayofwar

#Georgia / 8 March 2023

#UkraineWar #UkraineRussiaWar #StopRussiaNow #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/yWan2DYS2r",BlogUkraine,0,3,14,0
2023-03-06 23:59:47+00:00,1632893770776866816,"Look I'm upset about it too!

But there's a downside to #Growth #economics on a finite Earth - it drives us towards conflict with each other &amp; nature

The FUTURE-PROOF model of SUCCESS = demand less, share more, help others

#PonziScheme #China #UkraineWar #degrowth 
@ASIOGovAu https://t.co/ScBp7VekJj",5d_human,1,0,2,1
2023-03-06 23:59:01+00:00,1632893577448620033,"Ukraine war has made it easier for US to isolate China in the Pacific
 https://t.co/fFS6vPv4xU",allysdad,0,0,0,0
2023-03-05 23:59:03+00:00,1632531199540318208,"Sen. Mark Warner (D-VA) vows to keep funding the Ukraine war because ""chewing up"" the Russian army has always been a central US objective, and ""we're having the Ukrainians do that right now, in a sense, for us"" 

But people still thrash with anger over use of the term ""proxy war"" https://t.co/VqpRM4M1UT",mtracey,717,1357,4112,271
2023-03-05 23:59:00+00:00,1632531185195958272,"In his speech at the CPAC forum, former US President Trump claimed that he could end the Russia-Ukraine war in one day and prevent ""World War Three"" if he gets elected next year ⤵️ https://t.co/xcT1v2oEjy",AJEnglish,180,152,625,34
2023-03-04 23:59:58+00:00,1632169041275002885,"Dramatic GoPro Footage! Heavy Fighting in Bakhmut - 600 Russian Elite Troops Eliminated by Ukrainian
 #war #Germany #ukrainewar #Ukraine #Bakhmut
 https://t.co/XhKu0dxj3C",HiHikeep4,0,0,1,0
2023-03-04 23:59:51+00:00,1632169013525762049,JUST IN: News18 LIVE| Russia Vs Ukraine War Update | News18 LIVE https://t.co/bgLvDcmJ46,ImiqNews,0,0,0,0
2023-03-03 23:59:46+00:00,1631806602893316097,"""Nobody Gives A Sh*t About Ukraine!"" - Reaction To Biden's Surprise Visit To Ukraine
 #war #Germany #ukrainewar #Ukraine #Bakhmut
 https://t.co/m4ikVI8EK7",HiHikeep4,0,0,0,0
2023-03-03 23:59:30+00:00,1631806535817986048,It is said ex POTUS Donald Trump is against Russia/ Ukraine war.,mam37ir,0,0,0,0
2023-03-02 23:59:17+00:00,1631444093401288704,"17 Feb: Nice. Russian Generals BETRAYED WAGNER FORCES | War in Ukraine Explained
 #war #Germany #ukrainewar #Ukraine #Bakhmut
 https://t.co/p7uN5CPY5B",david_n919,0,0,0,0
2023-03-02 23:58:44+00:00,1631443957908664321,"Putin: This is a Global Conflict - Scott Ritter https://t.co/XvzuOf0Qho via @YouTube LASTEST ON UKRAINE WAR       ANALYSIS OF BIDEN AND PUTIN SPEECHES.!
LET'S ALL HOPE HOSTILITIES END SOON !",BraddMaccameron,0,0,0,0
2023-03-01 23:59:58+00:00,1631081879863525376,Ukraine war: Images show devastated towns near front line https://t.co/TuSMfMBjol,theshot001,1,0,0,0
2023-03-01 23:58:48+00:00,1631081586568613888,MEP Clare Daly on Western hypocrisy on Russia-Ukraine War https://t.co/InxK75BnYL via @FacebookWatch,DevannyGraham,0,0,0,0
